,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
5894,Kuczaj/020818.cha,CHI,uhhuh our tiny cheese Dad.,0.0,,33
5895,Kuczaj/020818.cha,CHI,I got tiny cheese cut it up okay?,0.0,,33
5896,Kuczaj/020818.cha,CAR,we'll use it later okay?,,,33
5897,Kuczaj/020818.cha,CHI,now.,,,33
5898,Kuczaj/020818.cha,CAR,we'll see.,,,33
5899,Kuczaj/020818.cha,CAR,but I think this would work better big Abe.,,,33
5900,Kuczaj/020818.cha,CHI,I'm bigger.,1.0,,33
5901,Kuczaj/020818.cha,CAR,you're bigger?,,,33
5902,Kuczaj/020818.cha,CHI,I'm going to grow big and big and touch the wall.,1.0,,33
5903,Kuczaj/020818.cha,CAR,you are?,,,33
5904,Kuczaj/020818.cha,CHI,uhhuh put those in Mom.,1.0,,33
5905,Kuczaj/020818.cha,CHI,Mom put those in Mom.,1.0,,33
5906,Kuczaj/020818.cha,CHI,I'll eat it all Mommy.,1.0,,33
5907,Kuczaj/020818.cha,CAR,you did?,,,33
5908,Kuczaj/020818.cha,CHI,uhuh uhuh I eat a real tiny one like yours.,-1.0,auxiliary,33
5909,Kuczaj/020818.cha,CAR,it didn't fill you up then did it?,,,33
5910,Kuczaj/020818.cha,CHI,I tried to eat it all.,1.0,,33
5911,Kuczaj/020818.cha,CAR,you did try?,,,33
5912,Kuczaj/020818.cha,CHI,there's no more!,1.0,,33
5913,Kuczaj/020818.cha,CAR,you ate all of that tiny one huh?,,,33
5914,Kuczaj/020818.cha,CHI,uhhuh.,,,33
5915,Kuczaj/020818.cha,CAR,what do you wanna drink?,,,33
5916,Kuczaj/020818.cha,CAR,milk.,,,33
5917,Kuczaj/020818.cha,CHI,I want some milk.,1.0,,33
5918,Kuczaj/020818.cha,CAR,okay I think I can arrange that.,,,33
5919,Kuczaj/020818.cha,CHI,Daddy what we watch Daddy.,-1.0,auxiliary,33
5920,Kuczaj/020818.cha,CAR,what are we going to watch?,,,33
5921,Kuczaj/020818.cha,CHI,uhhuh.,,,33
5922,Kuczaj/020818.cha,CAR,let's see.,,,33
5923,Kuczaj/020818.cha,CHI,Mom I need some cheese.,1.0,,33
5924,Kuczaj/020818.cha,CHI,also I just love cheese Mom.,1.0,,33
5925,Kuczaj/020818.cha,CAR,well you can have all you want.,,,33
5926,Kuczaj/020818.cha,CHI,I need some in here Mom.,1.0,,33
5927,Kuczaj/020818.cha,CAR,here you go.,,,33
5928,Kuczaj/020818.cha,CHI,Mommy Mommy it's broken.,1.0,,33
5929,Kuczaj/020818.cha,CHI,Mommy I can't see it.,1.0,,33
5930,Kuczaj/020818.cha,CAR,it's wiggling because it's real windy outside.,,,33
5931,Kuczaj/020818.cha,CAR,it'll be okay soon.,,,33
5932,Kuczaj/020818.cha,CHI,Daddy soon that's a be gone.,-1.0,"auxiliary, determiner",33
5933,Kuczaj/020818.cha,CAR,soon it will be gone?,,,33
5934,Kuczaj/020818.cha,CHI,uhhuh it's gone now Mom.,1.0,,33
5935,Kuczaj/020818.cha,CAR,uhhuh I'll have to grate some more.,,,33
5936,Kuczaj/020818.cha,CHI,Mommy I need some another one Mom.,1.0,,33
5937,Kuczaj/020818.cha,CAR,another taco?,,,33
5938,Kuczaj/020818.cha,CHI,uhhuh I I don't want you eat them all.,-1.0,tense_aspect,33
5939,Kuczaj/020818.cha,CAR,I won't I'll just eat a couple.,,,33
5940,Kuczaj/020818.cha,CHI,Mommy Mommy see that he's walking!,0.0,,33
5941,Kuczaj/020818.cha,CAR,uhhuh see how he walks he just sort of.,,,33
5942,EllisWeismer/LT/30pc/22142.cha,CAR,should we get some some water in case he's thirsty?,,,30
5943,EllisWeismer/LT/30pc/22142.cha,CAR,and some hay.,,,30
5944,EllisWeismer/LT/30pc/22142.cha,CAR,do you see hay?,,,30
5945,EllisWeismer/LT/30pc/22142.cha,CAR,oh yes.,,,30
5946,EllisWeismer/LT/30pc/22142.cha,CAR,oh I think the horse likes that hay.,,,30
5947,EllisWeismer/LT/30pc/22142.cha,CAR,mm tasty sweet hay.,,,30
5948,EllisWeismer/LT/30pc/22142.cha,CAR,hay.,,,30
5949,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,,30
5950,EllisWeismer/LT/30pc/22142.cha,CAR,is this a momma horse?,,,30
5951,EllisWeismer/LT/30pc/22142.cha,CAR,does she have a baby?,,,30
5952,EllisWeismer/LT/30pc/22142.cha,CHI,uh no.,1.0,,30
5953,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,,30
5954,EllisWeismer/LT/30pc/22142.cha,CAR,ah I think we need to look around cause I think maybe she does Childsname.,,,30
5955,EllisWeismer/LT/30pc/22142.cha,CAR,do you see a baby horse?,,,30
5956,EllisWeismer/LT/30pc/22142.cha,CAR,mhm.,,,30
5957,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,,30
5958,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,,30
5959,EllisWeismer/LT/30pc/22142.cha,CHI,cow.,,,30
5960,EllisWeismer/LT/30pc/22142.cha,CAR,that's right.,,,30
5961,EllisWeismer/LT/30pc/22142.cha,CAR,a baby cow you're right.,,,30
5962,EllisWeismer/LT/30pc/22142.cha,CAR,you said that nicely.,,,30
5963,EllisWeismer/LT/30pc/22142.cha,CAR,let's look around for a baby horse though.,,,30
5964,EllisWeismer/LT/30pc/22142.cha,CAR,I think there's one.,,,30
5965,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,,30
5966,EllisWeismer/LT/30pc/22142.cha,CAR,in that stall?,,,30
5967,EllisWeismer/LT/30pc/22142.cha,CHI,baby horse.,-1.0,determiner,30
5968,EllisWeismer/LT/30pc/22142.cha,CAR,baby horse.,,,30
5969,EllisWeismer/LT/30pc/22142.cha,CAR,that's right.,,,30
5970,EllisWeismer/LT/30pc/22142.cha,CAR,oh the baby horse is so happy to be with his mo.,,,30
5971,EllisWeismer/LT/30pc/22142.cha,CAR,uh is this his daddy or mommy?,,,30
5972,EllisWeismer/LT/30pc/22142.cha,CHI,daddy.,,,30
5973,EllisWeismer/LT/30pc/22142.cha,CAR,daddy okay.,,,30
5974,EllisWeismer/LT/30pc/22142.cha,CAR,I think the baby horse will enjoy having some sweet hay with his daddy.,,,30
5975,EllisWeismer/LT/30pc/22142.cha,CAR,and maybe a drink of water.,,,30
5976,EllisWeismer/LT/30pc/22142.cha,CAR,mm good hay.,,,30
5977,EllisWeismer/LT/30pc/22142.cha,CHI,water mom where's the water?,1.0,,30
5978,EllisWeismer/LT/30pc/22142.cha,CAR,well we'll have to pretend the water.,,,30
5979,EllisWeismer/LT/30pc/22142.cha,CAR,let's see how can we pretend?,,,30
5980,EllisWeismer/LT/30pc/22142.cha,CAR,what can we use to pretend that they get a drink?,,,30
5981,EllisWeismer/LT/30pc/22142.cha,CAR,should we use the pumpkins?,,,30
5982,EllisWeismer/LT/30pc/22142.cha,CAR,and pretend like they're drinking from the pumpkins.,,,30
5983,EllisWeismer/LT/30pc/22142.cha,CAR,that it's a bucket.,,,30
5984,EllisWeismer/LT/30pc/22142.cha,CAR,should we do that?,,,30
5985,EllisWeismer/LT/30pc/22142.cha,CAR,should we pretend?,,,30
5986,EllisWeismer/LT/30pc/22142.cha,CAR,sh oh maybe the fireman gives them some water huh?,,,30
5987,EllisWeismer/LT/30pc/22142.cha,CAR,okay do you think that the mama and the baby cow would like to come out and play?,,,30
5988,EllisWeismer/LT/30pc/22142.cha,CAR,out of their stall.,,,30
5989,EllisWeismer/LT/30pc/22142.cha,CAR,would they like to come out and play?,,,30
5990,EllisWeismer/LT/30pc/22142.cha,CHI,wawa.,,,30
5991,EllisWeismer/LT/30pc/22142.cha,CAR,mm I don't really like hay.,,,30
5992,EllisWeismer/LT/30pc/22142.cha,CAR,let's not put things in our mouth okay?,,,30
5993,EllisWeismer/LT/30pc/22142.cha,CHI,okay.,,,30
5994,EllisWeismer/LT/30pc/22142.cha,CAR,well we can maybe bring the cow and the the um baby cow out and see if they want to play.,,,30
5995,EllisWeismer/LT/30pc/22142.cha,CHI,hay.,,,30
5996,EllisWeismer/LT/30pc/22142.cha,CAR,is it going to eat?,,,30
5997,EllisWeismer/LT/30pc/22142.cha,CAR,they're playing huh?,,,30
5998,EllisWeismer/LT/30pc/22142.cha,CHI,mama.,,,30
5999,EllisWeismer/LT/30pc/22142.cha,CAR,mhm.,,,30
6000,EllisWeismer/LT/30pc/22142.cha,CHI,cow.,,,30
6001,EllisWeismer/LT/30pc/22142.cha,CAR,mama cow.,,,30
6002,EllisWeismer/LT/30pc/22142.cha,CHI,hello horse.,1.0,,30
6003,EllisWeismer/LT/30pc/22142.cha,CAR,say hello Mr Horse.,,,30
6004,EllisWeismer/LT/30pc/22142.cha,CHI,this is baby.,-1.0,determiner,30
6005,EllisWeismer/LT/30pc/22142.cha,CAR,uhhuh she's with her baby.,,,30
6006,EllisWeismer/LT/30pc/22142.cha,CAR,she wants to go back in her stall?,,,30
6007,EllisWeismer/LT/30pc/22142.cha,CAR,oh nice job.,,,30
6008,EllisWeismer/LT/30pc/22142.cha,CAR,you shut the gate very nicely.,,,30
6009,EllisWeismer/LT/30pc/22142.cha,CAR,so it will be nice and safe huh?,,,30
6010,EllisWeismer/LT/30pc/22142.cha,CHI,up.,,,30
6011,EllisWeismer/LT/30pc/22142.cha,CAR,up put it up.,,,30
6012,EllisWeismer/LT/30pc/22142.cha,CAR,yep it needs to be up.,,,30
6013,EllisWeismer/LT/30pc/22142.cha,CHI,baby.,,,30
6014,EllisWeismer/LT/30pc/22142.cha,CAR,bring the baby back in?,,,30
6015,EllisWeismer/LT/30pc/22142.cha,CAR,oh.,,,30
6016,EllisWeismer/LT/30pc/22142.cha,CAR,there they are.,,,30
6017,EllisWeismer/LT/30pc/22142.cha,CAR,they get to look around the pasture now with all the other animals.,,,30
6018,EllisWeismer/LT/30pc/22142.cha,CAR,what other animals do we have Childsname?,,,30
6019,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,,30
6020,EllisWeismer/LT/30pc/22142.cha,CAR,oh do you think the sheep needs a place to stay?,,,30
6021,EllisWeismer/LT/30pc/22142.cha,CAR,where's the sheep?,,,30
6022,EllisWeismer/LT/30pc/22142.cha,CAR,where's that sheep?,,,30
6023,EllisWeismer/LT/30pc/22142.cha,CAR,there's the sheep.,,,30
6024,EllisWeismer/LT/30pc/22142.cha,CAR,do you think the sheep wants to stay up with those chickens?,,,30
6025,EllisWeismer/LT/30pc/22142.cha,CAR,or would the sheep like a stall.,,,30
6026,EllisWeismer/LT/30pc/22142.cha,CHI,huh.,,,30
6027,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,,30
6028,EllisWeismer/LT/30pc/22142.cha,CHI,there's water.,1.0,,30
6029,EllisWeismer/LT/30pc/22142.cha,CAR,yeah we can pretend like that's water.,,,30
6030,EllisWeismer/LT/30pc/22142.cha,CHI,oh.,,,30
6031,EllisWeismer/LT/30pc/22142.cha,CAR,oh nice.,,,30
6032,EllisWeismer/LT/30pc/22142.cha,CAR,you gave them a drink.,,,30
6033,EllisWeismer/LT/30pc/22142.cha,CAR,they were really thirsty.,,,30
6034,EllisWeismer/LT/30pc/22142.cha,CAR,should we make drinking sounds together?,,,30
6035,EllisWeismer/LT/30pc/22142.cha,CAR,mm good drink of water.,,,30
6036,EllisWeismer/LT/30pc/22142.cha,CAR,oh nice job.,,,30
6037,EllisWeismer/LT/30pc/22142.cha,CAR,yeah you fixed the gate nicely.,,,30
6038,EllisWeismer/LT/30pc/22142.cha,CAR,so they have water and they have hay.,,,30
6039,EllisWeismer/LT/30pc/22142.cha,CHI,I eat and bite the.,-1.0,"auxiliary, object",30
6040,EllisWeismer/LT/30pc/22142.cha,CAR,so he's going to play with the cow?,,,30
6041,EllisWeismer/LT/30pc/22142.cha,CAR,oh I think they're enjoying playing together.,,,30
6042,EllisWeismer/LT/30pc/22142.cha,CAR,very nice you shut the door nicely okay.,,,30
6043,EllisWeismer/LT/30pc/22142.cha,CAR,so daddy daddy horse is going to to go play with mama cow?,,,30
6044,EllisWeismer/LT/30pc/22142.cha,CAR,I don't know?,,,30
6045,EllisWeismer/LT/30pc/22142.cha,CAR,do those do they fit?,,,30
6046,EllisWeismer/LT/30pc/22142.cha,CAR,yes you made them fit.,,,30
6047,EllisWeismer/LT/30pc/22142.cha,CAR,I don't think there's room for hay in with the adults.,,,30
6048,EllisWeismer/LT/30pc/22142.cha,CAR,oh the baby cow and baby horse will enjoy that.,,,30
6049,EllisWeismer/LT/30pc/22142.cha,CAR,now who should come out in the pasture to play and look around?,,,30
6050,EllisWeismer/LT/30pc/22142.cha,CAR,should we do the sheep?,,,30
6051,EllisWeismer/LT/30pc/22142.cha,CAR,or the pig?,,,30
6052,EllisWeismer/LT/30pc/22142.cha,CAR,hey Childsname I would like some eggs for breakfast.,,,30
6053,EllisWeismer/LT/30pc/22142.cha,CAR,do you know where we get the eggs?,,,30
6054,EllisWeismer/LT/30pc/22142.cha,CHI,mm egg.,-1.0,determiner,30
6055,EllisWeismer/LT/30pc/22142.cha,CAR,underneath the chicken.,,,30
6056,EllisWeismer/LT/30pc/22142.cha,CAR,oh let's check the nest.,,,30
6057,EllisWeismer/LT/30pc/22142.cha,CAR,oh there's one.,,,30
6058,EllisWeismer/LT/30pc/22142.cha,CAR,we'll have to we'll have to sit this aside and cook it later.,,,30
6059,EllisWeismer/LT/30pc/22142.cha,CAR,were pretending now.,,,30
6060,EllisWeismer/LT/30pc/22142.cha,CAR,can you get can you get some out of the nest?,,,30
6061,EllisWeismer/LT/30pc/22142.cha,CHI,uhhuh.,,,30
6062,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,,30
6063,EllisWeismer/LT/30pc/22142.cha,CHI,duck.,,,30
6064,EllisWeismer/LT/30pc/22142.cha,CAR,is there another one?,,,30
6065,EllisWeismer/LT/30pc/22142.cha,CAR,hm.,,,30
6066,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,,30
6067,EllisWeismer/LT/30pc/22142.cha,CAR,open?,,,30
6068,EllisWeismer/LT/30pc/22142.cha,CAR,who's going to go in there?,,,30
6069,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,,30
6070,EllisWeismer/LT/30pc/22142.cha,CAR,Mr Horse.,,,30
6071,EllisWeismer/LT/30pc/22142.cha,CAR,oh he's looking out the window.,,,30
6072,EllisWeismer/LT/30pc/22142.cha,CAR,do you think he's looking for the farmer?,,,30
6073,EllisWeismer/LT/30pc/22142.cha,CAR,is the baby tall enough to look out?,,,30
6074,EllisWeismer/LT/30pc/22142.cha,CAR,a little bit.,,,30
6075,EllisWeismer/LT/30pc/22142.cha,CAR,who's that?,,,30
6076,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,,30
6077,EllisWeismer/LT/30pc/22142.cha,CAR,the hay.,,,30
6078,EllisWeismer/LT/30pc/22142.cha,CAR,you want to put the hay up with the chickens?,,,30
6079,EllisWeismer/LT/30pc/22142.cha,CAR,close that gate nicely yeah.,,,30
6080,EllisWeismer/LT/30pc/22142.cha,CAR,Mr Cow's going to go back in?,,,30
6081,EllisWeismer/LT/30pc/22142.cha,CAR,is he going to look out the window too like Mr Horse?,,,30
6082,EllisWeismer/LT/30pc/22142.cha,CAR,oh yes.,,,30
6083,EllisWeismer/LT/30pc/22142.cha,CAR,oh that's boy that baby cow can really look out the window like that on that ledge.,,,30
6084,EllisWeismer/LT/30pc/22142.cha,CAR,he's up high.,,,30
6085,EllisWeismer/LT/30pc/22142.cha,CAR,you going to put baby horse up high?,,,30
6086,EllisWeismer/LT/30pc/22142.cha,CAR,hm they look like they're enjoying looking out that nice window.,,,30
6087,EllisWeismer/LT/30pc/22142.cha,CAR,do you think it's a sunny day?,,,30
6088,EllisWeismer/LT/30pc/22142.cha,CAR,or rainy.,,,30
6089,EllisWeismer/LT/30pc/22142.cha,CHI,rainy.,,,30
6090,EllisWeismer/LT/30pc/22142.cha,CAR,rainy?,,,30
6091,EllisWeismer/LT/30pc/22142.cha,CAR,that's why they're in their stall huh?,,,30
6092,EllisWeismer/LT/30pc/22142.cha,CAR,it's a rainy day?,,,30
6093,EllisWeismer/LT/30pc/22142.cha,CAR,hm do you think the sheep would like to come down?,,,30
6094,EllisWeismer/LT/30pc/22142.cha,CAR,sheep?,,,30
6095,EllisWeismer/LT/30pc/22142.cha,CAR,here's another sheep.,,,30
6096,EllisWeismer/LT/30pc/22142.cha,CAR,this one has a strong dark face huh?,,,30
6097,EllisWeismer/LT/30pc/22142.cha,CAR,and this one has the gray face.,,,30
6098,EllisWeismer/LT/30pc/22142.cha,CAR,oh the horse is going to up there to visit the chickens?,,,30
6099,EllisWeismer/LT/30pc/22142.cha,CAR,open.,,,30
6100,EllisWeismer/LT/30pc/22142.cha,CAR,yeah they can look out the open window.,,,30
6101,EllisWeismer/LT/30pc/22142.cha,CHI,up.,,,30
6102,EllisWeismer/LT/30pc/22142.cha,CAR,that's right up.,,,30
6103,EllisWeismer/LT/30pc/22142.cha,CAR,you wanna come back down?,,,30
6104,EllisWeismer/LT/30pc/22142.cha,CAR,and look out the window.,,,30
6105,EllisWeismer/LT/30pc/22142.cha,CAR,oh and their food and water.,,,30
6106,EllisWeismer/LT/30pc/22142.cha,CAR,so if they get hungry or thirsty they have something.,,,30
6107,EllisWeismer/LT/30pc/22142.cha,CAR,is it hard to close the gate?,,,30
6108,EllisWeismer/LT/30pc/22142.cha,CAR,there you go.,,,30
6109,EllisWeismer/LT/30pc/22142.cha,CAR,there it closes nicely.,,,30
6110,EllisWeismer/LT/30pc/22142.cha,CAR,fits easily now.,,,30
6111,EllisWeismer/LT/30pc/22142.cha,CAR,now what should we do next Childsname?,,,30
6112,EllisWeismer/LT/30pc/22142.cha,CAR,oh the girl's going to go up with all of the other firemen.,,,30
6113,EllisWeismer/LT/30pc/22142.cha,CAR,think they're going to fix breakfast up there?,,,30
6114,EllisWeismer/LT/30pc/22142.cha,CAR,or do some work?,,,30
6115,EllisWeismer/LT/30pc/22142.cha,CHI,work.,,,30
6116,EllisWeismer/LT/30pc/22142.cha,CAR,work.,,,30
6117,EllisWeismer/LT/30pc/22142.cha,CHI,done.,,,30
6118,EllisWeismer/LT/30pc/22142.cha,CAR,are we done with this?,,,30
6119,EllisWeismer/LT/30pc/22142.cha,CAR,no?,,,30
6120,EllisWeismer/LT/30pc/22142.cha,CAR,okay.,,,30
6121,EllisWeismer/LT/30pc/22142.cha,CAR,wow.,,,30
6122,EllisWeismer/LT/30pc/22142.cha,CAR,oh so the farm babies are going to play in the pasture huh?,,,30
6123,EllisWeismer/LT/30pc/22142.cha,CAR,I think they'll like that.,,,30
6124,EllisWeismer/LT/30pc/22142.cha,CAR,so is it the chicken's turn to have some water and hay?,,,30
6125,EllisWeismer/LT/30pc/22142.cha,CAR,oh the baby horse is going to eat.,,,30
6126,EllisWeismer/LT/30pc/22142.cha,CAR,mm good hay and water.,,,30
6127,EllisWeismer/LT/30pc/22142.cha,CAR,thank you Childsname.,,,30
6128,EllisWeismer/LT/30pc/22142.cha,CAR,is he eating or drinking Childsname?,,,30
6129,EllisWeismer/LT/30pc/22142.cha,CHI,baby.,,,30
6130,EllisWeismer/LT/30pc/22142.cha,CAR,the bab the baby horse is right there.,,,30
6131,EllisWeismer/LT/30pc/22142.cha,CAR,oh they're both eating.,,,30
6132,EllisWeismer/LT/30pc/22142.cha,CAR,oh what a good breakfast.,,,30
6133,EllisWeismer/LT/30pc/22142.cha,CAR,hay and water.,,,30
6134,EllisWeismer/LT/30pc/22142.cha,CAR,they're very happy you gave them that hay and water.,,,30
6135,EllisWeismer/LT/30pc/22142.cha,CAR,now they're going to go down in their stall?,,,30
6136,EllisWeismer/LT/30pc/22142.cha,CAR,what are they going to do now Childsname?,,,30
6137,EllisWeismer/LT/30pc/22142.cha,CAR,they're going to look out the window.,,,30
6138,EllisWeismer/LT/30pc/22142.cha,CAR,is it time for mama cow and baby cow to come out?,,,30
6139,EllisWeismer/LT/30pc/22142.cha,CAR,no?,,,30
6140,EllisWeismer/LT/30pc/22142.cha,CAR,who should come out now?,,,30
6141,EllisWeismer/LT/30pc/22142.cha,CAR,going to fix the fence.,,,30
6142,EllisWeismer/LT/30pc/22142.cha,CAR,yeah.,,,30
6143,EllisWeismer/LT/30pc/22142.cha,CAR,there we go.,,,30
6144,EllisWeismer/LT/30pc/22142.cha,CAR,is he going to go in the fence?,,,30
6145,EllisWeismer/LT/30pc/22142.cha,CAR,or just next to the fence?,,,30
6146,EllisWeismer/LT/30pc/22142.cha,CAR,oh daddy horse and baby horse are going to go in the fence.,,,30
6147,EllisWeismer/LT/30pc/22142.cha,CAR,and there's your food and water.,,,30
6148,EllisWeismer/LT/30pc/22142.cha,CAR,that's so nice of you to think of them.,,,30
6149,EllisWeismer/LT/30pc/22142.cha,CHI,mouth.,,,30
6150,EllisWeismer/LT/30pc/22142.cha,CAR,oh not in my mouth.,,,30
6151,EllisWeismer/LT/30pc/22142.cha,CAR,we'll pretend.,,,30
6152,EllisWeismer/LT/30pc/22142.cha,CAR,Childsname not in my mouth honey.,,,30
6153,EllisWeismer/LT/30pc/22142.cha,CAR,not in my mouth.,,,30
6154,EllisWeismer/LT/30pc/22142.cha,CAR,we don't put things in our mouth okay?,,,30
6155,EllisWeismer/LT/30pc/22142.cha,CAR,we just pretend.,,,30
6156,EllisWeismer/LT/30pc/22142.cha,CAR,there.,,,30
6157,EllisWeismer/LT/30pc/22142.cha,CAR,no not in my mouth Childsname.,,,30
6158,EllisWeismer/LT/30pc/22142.cha,CAR,is he eating?,,,30
6159,EllisWeismer/LT/30pc/22142.cha,CAR,can you make eating sounds?,,,30
6160,EllisWeismer/LT/30pc/22142.cha,CAR,are they playing?,,,30
6161,EllisWeismer/LT/30pc/22142.cha,CAR,so daddy horse is going in.,,,30
6162,EllisWeismer/LT/30pc/22142.cha,CAR,is momma cow coming out?,,,30
6163,EllisWeismer/LT/30pc/22142.cha,CAR,nope she's going back in.,,,30
6164,EllisWeismer/LT/30pc/22142.cha,CAR,but the babies are playing huh?,,,30
6165,EllisWeismer/LT/30pc/22142.cha,CAR,do you think Mr Pig would like to come out and play with the baby cow and the baby horse?,,,30
6166,EllisWeismer/LT/30pc/22142.cha,CHI,baby.,,,30
6167,EllisWeismer/LT/30pc/22142.cha,CAR,baby that's right.,,,30
6168,EllisWeismer/LT/30pc/22142.cha,CAR,just close.,,,30
6169,EllisWeismer/LT/30pc/22142.cha,CAR,mm good sweet hay.,,,30
6170,EllisWeismer/LT/30pc/22142.cha,CAR,do you think Mr Horse would like some?,,,30
6171,EllisWeismer/LT/30pc/22142.cha,CAR,mm a cool drink of water.,,,30
6172,EllisWeismer/LT/30pc/22142.cha,CHI,up oh.,-1.0,verb,30
