,transcript_file,speaker_code,transcript_clean,is_grammatical,labels
9289,Thomas/021005.cha,CAR,but you saw him yesterday didn't you?,,
9290,Thomas/021005.cha,CHI,yeah.,,
9291,Thomas/021005.cha,CAR,what have you done?,,
9292,Thomas/021005.cha,CAR,put your Quavers all round the side of your plate?,,
9293,Thomas/021005.cha,CHI,yeah.,,
9294,Thomas/021005.cha,CHI,make some dustbin bags.,0,
9295,Thomas/021005.cha,CAR,oh I see.,,
9296,Thomas/021005.cha,CAR,you're pretending they're dustbin bags are you?,,
9297,Thomas/021005.cha,CHI,yeah.,,
9298,Thomas/021005.cha,CAR,what are the sausage rolls?,,
9299,Thomas/021005.cha,CAR,houses?,,
9300,Thomas/021005.cha,CHI,yeah.,,
9301,Thomas/021005.cha,CAR,the sausage rolls are houses.,,
9302,Thomas/021005.cha,CAR,well it's a sausage roll cut into pieces.,,
9303,Thomas/021005.cha,CAR,and the Quavers are dustbin bags.,,
9304,Thomas/021005.cha,CAR,well that's very exciting isn't it?,,
9305,Thomas/021005.cha,CHI,mhm.,,
9306,Thomas/021005.cha,CAR,"we've got some little cakes that need eating up, Thomas.",,
9307,Thomas/021005.cha,CHI,yes.,,
9308,Thomas/021005.cha,CAR,we've got Sonia and Isabel coming on Thursday.,,
9309,Thomas/021005.cha,CAR,I'll just have a look at these cakes and see if I think they're going to keep.,,
9310,Thomas/021005.cha,CAR,and if they're not I might put them in the freezer.,,
9311,Thomas/021005.cha,CAR,"what date is it today, Thomas?",,
9312,Thomas/021005.cha,CHI,aah.,,
9313,Thomas/021005.cha,CAR,"oh that's really lovely, Thomas.",,
9314,Thomas/021005.cha,CAR,you like blueberries.,,
9315,Thomas/021005.cha,CHI,that cheese cold.,-1,verb
9316,Thomas/021005.cha,CAR,cheese is cold?,,
9317,Thomas/021005.cha,CHI,yeah.,,
9318,Thomas/021005.cha,CAR,just come out of the fridge.,,
9319,Thomas/021005.cha,CAR,does it taste nice?,,
9320,Thomas/021005.cha,CHI,no.,,
9321,Thomas/021005.cha,CAR,I'm sure it does.,,
9322,Thomas/021005.cha,CAR,"oh no, Thomas.",,
9323,Thomas/021005.cha,CAR,don't do that.,,
9324,Thomas/021005.cha,CAR,that's not nice.,,
9325,Thomas/021005.cha,CHI,psh.,,
9326,Thomas/021005.cha,CHI,huh.,,
9327,Thomas/021005.cha,CAR,you giving the cheese a drink of juice?,,
9328,Thomas/021005.cha,CHI,mhm.,,
9329,Thomas/021005.cha,CHI,it's water.,1,
9330,Thomas/021005.cha,CHI,Fireman Sam water.,0,
9331,Thomas/021005.cha,CAR,oh I see.,,
9332,Thomas/021005.cha,CAR,you're pretending it's a fire and you're using your water to put the drink the fire out.,,
9333,Thomas/021005.cha,CHI,I'm Fireman Sam Thomas.,1,
9334,Thomas/021005.cha,CHI,some bit of cheese on lids.,-1,"verb, plural"
9335,Thomas/021005.cha,CAR,would you like your nose wiping?,,
9336,Thomas/021005.cha,CAR,it's running again isn't it?,,
9337,Thomas/021005.cha,CHI,no.,,
9338,Thomas/021005.cha,CAR,don't use your sleeve.,,
9339,Thomas/021005.cha,CAR,you muck tub.,,
9340,Thomas/021005.cha,CHI,Fireman Sam's laughing.,1,
9341,Thomas/021005.cha,CAR,well Fireman Sam's naughty.,,
9342,Thomas/021005.cha,CAR,I bet Fireman Sam and Postman Pat don't use their sleeve.,,
9343,Thomas/021005.cha,CAR,I bet they use a tissue or a handkerchief.,,
9344,Thomas/021005.cha,CHI,fine now.,-1,"subject, verb"
9345,Thomas/021005.cha,CHI,I fine.,-1,verb
9346,Thomas/021005.cha,CAR,you're fine?,,
9347,Thomas/021005.cha,CHI,yeah.,,
9348,Thomas/021005.cha,CAR,that taste really good?,,
9349,Thomas/021005.cha,CHI,mhm.,,
9350,Thomas/021005.cha,CHI,yes it is.,1,
9351,Thomas/021005.cha,CAR,I think you're enjoying the tomato sauce as well aren't you?,,
9352,Thomas/021005.cha,CHI,yes.,,
9353,Thomas/021005.cha,CHI,oh look.,1,
9354,Thomas/021005.cha,CHI,dustbin bag's on the floor.,-1,determiner
9355,Thomas/021005.cha,CHI,there.,,
9356,Thomas/021005.cha,CAR,you've dropped one Quaver.,,
9357,Thomas/021005.cha,CAR,are you saying it's a dustbin bag on the floor?,,
9358,Thomas/021005.cha,CAR,there you are.,,
9359,Thomas/021005.cha,CAR,I've really enjoyed that.,,
9360,Thomas/021005.cha,CHI,buy some more Quavers the shop.,-1,"subject, tense_aspect"
9361,Thomas/021005.cha,CHI,not got any more.,-1,"subject, auxiliary"
9362,Thomas/021005.cha,CAR,no.,,
9363,Thomas/021005.cha,CAR,we haven't got any more Quavers.,,
9364,Thomas/021005.cha,CAR,but then I think one packet's enough a day don't you?,,
9365,Thomas/021005.cha,CHI,yeah.,,
9366,Thomas/021005.cha,CHI,I want some crisps.,1,
9367,Thomas/021005.cha,CAR,no.,,
9368,Thomas/021005.cha,CHI,yeah.,,
9369,Thomas/021005.cha,CAR,no.,,
9370,Thomas/021005.cha,CAR,you've had Quavers instead of crisps.,,
9371,Thomas/021005.cha,CHI,want some crisps now.,-1,subject
9372,Thomas/021005.cha,CAR,"I think you've had plenty really, Thomas.",,
9373,Thomas/021005.cha,CAR,you've had sausage rolls.,,
9374,Thomas/021005.cha,CAR,cheese.,,
9375,Thomas/021005.cha,CHI,on there.,1,
9376,Thomas/021005.cha,CAR,you've had Quavers.,,
9377,Thomas/021005.cha,CHI,beebaa beebaa beebaa.,0,
9378,Thomas/021005.cha,CHI,fire engine said.,-1,determiner
9379,Thomas/021005.cha,CAR,is that what the fire engine said?,,
9380,Thomas/021005.cha,CHI,mhm.,,
9381,Thomas/021005.cha,CAR,well where's the fire?,,
9382,Thomas/021005.cha,CHI,uh.,,
9383,Thomas/021005.cha,CHI,up here.,1,
9384,Thomas/021005.cha,CAR,up here?,,
9385,Thomas/021005.cha,CAR,"would you like the other half of this cake, Thomas?",,
9386,Thomas/021005.cha,CHI,no thanks.,1,
9387,Thomas/021005.cha,CAR,sure?,,
9388,Thomas/021005.cha,CAR,it's my fire engine cake.,,
9389,Thomas/021005.cha,CAR,your fire engine cake?,,
9390,Thomas/021005.cha,CHI,is my fireman's.,-1,subject
9391,Thomas/021005.cha,CHI,look like like a mixer.,-1,"subject, sv_agreement"
9392,Thomas/021005.cha,CHI,like a mixer.,-1,"subject, verb"
9393,Thomas/021005.cha,CHI,look look.,1,
9394,Thomas/021005.cha,CHI,Fireman Sam building a house.,0,
9395,Thomas/021005.cha,CAR,is he?,,
9396,Thomas/021005.cha,CAR,what did you say before that?,,
9397,Thomas/021005.cha,CAR,like a mister or.,,
9398,Thomas/021005.cha,CHI,like a sausage roll thing.,1,
9399,Thomas/021005.cha,CAR,like a sausage roll thing.,,
9400,Thomas/021005.cha,CAR,no.,,
9401,Thomas/021005.cha,CAR,you said something before when you were turning your juice bottle round.,,
9402,Thomas/021005.cha,CAR,what did you say?,,
9403,Thomas/021005.cha,CHI,mixer.,,
9404,Thomas/021005.cha,CAR,oh.,,
9405,Thomas/021005.cha,CAR,like a mixer?,,
9406,Thomas/021005.cha,CHI,yeah.,,
9407,Thomas/021005.cha,CAR,you're meaning a cement mixer.,,
9408,Thomas/021005.cha,CAR,it goes round and round.,,
9409,Thomas/021005.cha,CHI,look.,,
9410,Thomas/021005.cha,CAR,we saw a cement mixer this morning didn't we?,,
9411,Thomas/021005.cha,CHI,just one.,1,
9412,Thomas/021005.cha,CAR,just one.,,
9413,Thomas/021005.cha,CAR,what was near it?,,
9414,Thomas/021005.cha,CHI,skip.,,
9415,Thomas/021005.cha,CAR,a skip.,,
9416,Thomas/021005.cha,CHI,a skip.,1,
9417,Thomas/021005.cha,CHI,lots lots bricks on it.,-1,"subject, verb"
9418,Thomas/021005.cha,CHI,lots of bricks on it.,-1,"subject, verb"
9419,Thomas/021005.cha,CAR,did the skip have a lot of bricks on it?,,
9420,Thomas/021005.cha,CHI,yeah.,,
9421,Thomas/021005.cha,CHI,bang!,,
9422,Thomas/021005.cha,CAR,no.,,
9423,Thomas/021005.cha,CAR,don't bang the dish.,,
9424,Thomas/021005.cha,CHI,it's a firework.,1,
9425,Thomas/021005.cha,CAR,is it a firework?,,
9426,Thomas/021005.cha,CAR,no you mustn't.,,
9427,Thomas/021005.cha,CAR,oh yes.,,
9428,Thomas/021005.cha,CAR,I see what you mean.,,
9429,Thomas/021005.cha,CAR,I think it's the air trapped in the beaker and it's making that sort of whoosh noise.,,
9430,Thomas/021005.cha,CAR,isn't it?,,
9431,Thomas/021005.cha,CAR,that the firework makes.,,
9432,Thomas/021005.cha,CAR,"don't keep banging it, Thomas.",,
9433,Thomas/021005.cha,CAR,the lid'll come off.,,
9434,Thomas/021005.cha,CAR,no.,,
9435,Thomas/021005.cha,CHI,that's a firework.,1,
9436,Thomas/021005.cha,CAR,no.,,
9437,Thomas/021005.cha,CAR,no.,,
9438,Thomas/021005.cha,CHI,not that firework.,0,
9439,Thomas/021005.cha,CAR,no.,,
9440,Thomas/021005.cha,CHI,not lid off like that.,-1,"verb, determiner"
9441,Thomas/021005.cha,CAR,no.,,
9442,Thomas/021005.cha,CAR,"well if you keep banging it on the table, Thomas, the lid will come off, the juice will spill and Mummy will be cross.",,
9443,Thomas/021005.cha,CHI,no.,,
9444,Thomas/021005.cha,CHI,Mummy not cross.,-1,auxiliary
9445,Thomas/021005.cha,CAR,no I'm not cross now but I will be if the juice gets spilt.,,
9446,Thomas/021005.cha,CHI,want wanna get down now and wash my hands.,-1,subject
9447,Thomas/021005.cha,CAR,you wanna get down and wash your hands.,,
9448,Thomas/021005.cha,CAR,okay.,,
9449,Thomas/021005.cha,CAR,what about that last mouthful of sausage roll?,,
9450,Thomas/021005.cha,CHI,no.,,
9451,Thomas/021005.cha,CAR,you've had enough have you?,,
9452,Thomas/021005.cha,CHI,yeah.,,
9453,Thomas/021005.cha,CHI,wet.,,
9454,Thomas/021005.cha,CAR,oh silly billy.,,
9455,Thomas/021005.cha,CHI,yes.,,
9456,Thomas/021005.cha,CAR,"did you enjoy that, Thomas?",,
9457,Thomas/021005.cha,CHI,yeah.,,
9458,Thomas/021005.cha,CHI,I Bella's.,-1,verb
9459,Thomas/021005.cha,CAR,Bella's.,,
9460,Thomas/021005.cha,CHI,in two two months.,-1,"subject, verb"
9461,Thomas/021005.cha,CAR,"what are you saying, darling, about Bella?",,
9462,Thomas/021005.cha,CHI,I Bella and three months.,-1,"verb, other"
9463,Thomas/021005.cha,CAR,you're Bella and three months?,,
9464,Thomas/021005.cha,CHI,yeah.,,
9465,Thomas/021005.cha,CAR,not quite sure what you mean.,,
9466,Thomas/021005.cha,CAR,you're Bella in three months?,,
9467,Thomas/021005.cha,CHI,yeah.,,
9468,Thomas/021005.cha,CAR,you're going to be three.,,
9469,Thomas/021005.cha,CHI,in April.,1,
9470,Thomas/021005.cha,CAR,in April.,,
9471,Thomas/021005.cha,CAR,what date in April?,,
9472,Thomas/021005.cha,CHI,uh the.,-1,subject
9473,Thomas/021005.cha,CAR,the third of April.,,
9474,Thomas/021005.cha,CAR,Thomas will be three.,,
9475,Thomas/021005.cha,CHI,mhm.,,
9476,Thomas/021005.cha,CAR,the first birthday in the year two thousand.,,
9477,Thomas/021005.cha,CAR,you're the first in the family to have a birthday in the year two thousand.,,
9478,Thomas/021005.cha,CHI,yeah.,,
9479,Thomas/021005.cha,CAR,your birthday's in April.,,
9480,Thomas/021005.cha,CAR,Mummy's and Grandad's in May.,,
9481,Thomas/021005.cha,CHI,yeah.,,
9482,Thomas/021005.cha,CHI,Daddy's.,,
9483,Thomas/021005.cha,CAR,Daddy's is in October.,,
9484,Thomas/021005.cha,CHI,yeah.,,
9485,Thomas/021005.cha,CHI,and Daddy's six.,0,
9486,Thomas/021005.cha,CAR,Daddy's six is he?,,
9487,Thomas/021005.cha,CAR,in October.,,
9488,Thomas/021005.cha,CAR,and Grandma Grandma Bealby.,,
9489,Thomas/021005.cha,CAR,her birthday's in October.,,
9490,Thomas/021005.cha,CAR,and so does Uncle David and Aunty Sharon.,,
9491,Thomas/021005.cha,CHI,yes.,,
9492,Thomas/021005.cha,CHI,and David.,1,
9493,Thomas/021005.cha,CAR,and David.,,
9494,Thomas/021005.cha,CAR,and then in December it's Grandma and Purdie.,,
9495,Thomas/021005.cha,CHI,yeah.,,
9496,Thomas/021005.cha,CAR,but you're the first one in the year two thousand.,,
9497,Thomas/021005.cha,CHI,like Bella.,1,
9498,Thomas/021005.cha,CAR,you're Bella are you?,,
9499,Thomas/021005.cha,CHI,yeah.,,
9500,Thomas/021005.cha,CAR,how old is Bella?,,
9501,Thomas/021005.cha,CHI,I I three.,0,
9502,Thomas/021005.cha,CAR,is Bella three?,,
9503,Thomas/021005.cha,CHI,yeah.,,
9504,Thomas/021005.cha,CAR,one of the Tweenies had a birthday the other day.,,
9505,Thomas/021005.cha,CAR,was it Bella?,,
9506,Thomas/021005.cha,CHI,yeah.,,
9507,Thomas/021005.cha,CAR,and that is that how you know she's three?,,
9508,Thomas/021005.cha,CHI,yeah.,,
9509,Thomas/021005.cha,CAR,and how old will Charlotte be in February?,,
9510,Thomas/021005.cha,CHI,three.,,
9511,Thomas/021005.cha,CAR,no.,,
9512,Thomas/021005.cha,CAR,Charlotte will be two.,,
9513,Thomas/021005.cha,CHI,mhm.,,
9514,Thomas/021005.cha,CHI,like Bella three.,-1,"verb, other"
9515,Thomas/021005.cha,CAR,Ben's three.,,
9516,Thomas/021005.cha,CAR,Ben was three in August wasn't he?,,
9517,Thomas/021005.cha,CHI,mhm.,,
9518,Thomas/021005.cha,CAR,so this coming August Ben will be four.,,
9519,Thomas/021005.cha,CHI,mhm.,,
9520,Thomas/021005.cha,CAR,and Isabel three.,,
9521,Thomas/021005.cha,CHI,yeah.,,
9522,Thomas/021005.cha,CAR,and Becky will be two in June.,,
9523,Thomas/021005.cha,CHI,mhm.,,
9524,Thomas/021005.cha,CAR,and we went to a birthday party early in January and that was Abigail's and she was one wasn't she?,,
9525,Thomas/021005.cha,CAR,you've got a girlfriend of one.,,
9526,Thomas/021005.cha,CAR,a girlfriend who will be two in June.,,
9527,Thomas/021005.cha,CHI,yeah.,,
9528,Thomas/021005.cha,CAR,and a girlfriend who's three.,,
9529,Thomas/021005.cha,CAR,Isabel.,,
9530,Thomas/021005.cha,CHI,yeah.,,
9531,Thomas/021005.cha,CHI,Bella looking at something.,-1,present_progressive
9532,Thomas/021005.cha,CAR,what's Bella looking at now?,,
9533,Thomas/021005.cha,CHI,I don't know.,1,
9534,Thomas/021005.cha,CAR,oops.,,
9535,Thomas/021005.cha,CAR,you don't know?,,
9536,Thomas/021005.cha,CAR,"oh I've just dropped the cheese on the floor, Thomas.",,
9537,Thomas/021005.cha,CHI,oh never mind.,1,
9538,Thomas/021005.cha,CAR,never mind.,,
9539,Thomas/021005.cha,CHI,Noo Noo sweep it up.,0,
9540,Thomas/021005.cha,CAR,who's going to sweep it up?,,
9541,Thomas/021005.cha,CHI,Noo Noo.,1,
9542,Thomas/021005.cha,CAR,Noo Noo the vacuum cleaner.,,
9543,Thomas/021005.cha,CAR,right.,,
9544,Thomas/021005.cha,CHI,not need Noo Noo.,-1,subject
9545,Thomas/021005.cha,CHI,Mummy need sweep Purdie all up.,-1,sv_agreement
9546,Thomas/021005.cha,CAR,ah.,,
9547,Thomas/021005.cha,CAR,I'm not going to sweep Purdie all up.,,
9548,Thomas/021005.cha,CHI,yes.,,
9549,Thomas/021005.cha,CAR,no.,,
9550,Thomas/021005.cha,CAR,Purdie's my little pal.,,
9551,Thomas/021005.cha,CHI,Grandad's pal.,1,
9552,Thomas/021005.cha,CAR,Grandad's pal.,,
9553,Thomas/021005.cha,CAR,you're Grandad's pal now aren't you?,,
9554,Thomas/021005.cha,CAR,but if I sweep Purdie all up I won't have a pussy cat.,,
9555,Thomas/021005.cha,CHI,no.,,
9556,Thomas/021005.cha,CAR,that would make me very sad.,,
9557,Thomas/021005.cha,CHI,make you cross.,0,
9558,Thomas/021005.cha,CAR,I'd be more than cross.,,
9559,Thomas/021005.cha,CAR,I'll be very very upset when anything happens to Purdie.,,
9560,Thomas/021005.cha,CHI,not like you.,-1,
9561,Thomas/021005.cha,CAR,who doesn't like me?,,
9562,Thomas/021005.cha,CHI,your head like a sausage.,-1,
9563,Thomas/021005.cha,CAR,you don't like me.,,
9564,Thomas/021005.cha,CAR,my hair's like a sausage.,,
9565,Thomas/021005.cha,CAR,oh well I'm sorry.,,
9566,Thomas/021005.cha,CHI,you'll cry.,1,
9567,Thomas/021005.cha,CAR,I will cry if you keep saying things like that to me.,,
9568,Thomas/021005.cha,CAR,it's very upsetting.,,
9569,Thomas/021005.cha,CAR,no.,,
9570,Thomas/021005.cha,CAR,don't touch.,,
9571,Thomas/021005.cha,CHI,you're dog poo.,1,
9572,Thomas/021005.cha,CAR,"no, Thomas.",,
9573,Thomas/021005.cha,CAR,that's not pleasant.,,
9574,Thomas/021005.cha,CHI,my blue.,0,
9575,Thomas/021005.cha,CAR,am I blue?,,
9576,Thomas/021005.cha,CHI,yeah.,,
9577,Thomas/021005.cha,CHI,Thomas green.,-1,verb
9578,Thomas/021005.cha,CAR,you're green.,,
9579,Thomas/021005.cha,CHI,Daddy's blue.,1,
9580,Thomas/021005.cha,CAR,we do that at night don't we?,,
9581,Thomas/021005.cha,CAR,is Daddy blue as well?,,
9582,Thomas/021005.cha,CAR,we do this at night don't we?,,
9583,Thomas/021005.cha,CAR,when you're going to bed.,,
9584,Thomas/021005.cha,CHI,yeah.,,
9585,Thomas/021005.cha,CAR,you often tell me that you're a snake.,,
9586,Thomas/021005.cha,CHI,yeah.,,
9587,Thomas/021005.cha,CAR,and I say.,,
9588,Thomas/021005.cha,CAR,what color is the snake?,,
9589,Thomas/021005.cha,CAR,and you say I'm purple and Mummy goes.,,
9590,Thomas/021005.cha,CHI,yeah.,,
9591,Thomas/021005.cha,CAR,I don't like the thought of sharing a bed with a purple snake.,,
9592,Thomas/021005.cha,CHI,no.,,
9593,Thomas/021005.cha,CHI,a purple snake.,0,
9594,Thomas/021005.cha,CHI,a purple snake now.,0,
9595,Thomas/021005.cha,CAR,you're a purple snake now?,,
9596,Thomas/021005.cha,CHI,not Bella now.,-1,"subject, verb"
9597,Thomas/021005.cha,CAR,you're not Bella you're a purple snake are you?,,
9598,Thomas/021005.cha,CAR,I've only got one thing to say to that.,,
9599,Thomas/021005.cha,CAR,you're putting your tongue out.,,
9600,Thomas/021005.cha,CAR,ooh.,,
9601,Thomas/021005.cha,CAR,put your tongue out again.,,
9602,Thomas/021005.cha,CAR,what an awful color.,,
9603,Thomas/021005.cha,CAR,oh it's the blackcurrant juice.,,
9604,Thomas/021005.cha,CAR,I thought you'd got some deadly disease because your tongue has gone black.,,
9605,Thomas/021005.cha,CAR,I've just realized what it is.,,
9606,Thomas/021005.cha,CHI,my black.,-1,verb
9607,Thomas/021005.cha,CAR,it's your blackcurrant juice.,,
9608,Thomas/021005.cha,CAR,it has made your tongue go a very dark purple black color.,,
9609,Thomas/021005.cha,CHI,brown brown brown.,0,
9610,Thomas/021005.cha,CAR,you came into Mummy and Daddy's bed this morning didn't you?,,
9611,Thomas/021005.cha,CHI,yes.,,
9612,Thomas/021005.cha,CAR,about quarter to five.,,
9613,Thomas/021005.cha,CAR,I didn't know you were there till I woke up this morning.,,
9614,Thomas/021005.cha,CAR,did Daddy lift you in?,,
9615,Thomas/021005.cha,CHI,yes.,,
9616,Thomas/021005.cha,CAR,did Daddy bring you through or did you come on your own?,,
9617,Thomas/021005.cha,CHI,come my own.,-1,"subject, tense_aspect, preposition"
9618,Thomas/021005.cha,CAR,did you come through on your own?,,
9619,Thomas/021005.cha,CHI,yeah.,,
9620,Thomas/021005.cha,CAR,because Daddy said it was quarter to five this morning.,,
9621,Thomas/021005.cha,CAR,did you wake Daddy up when you came in?,,
9622,Thomas/021005.cha,CHI,yeah.,,
9623,Thomas/021005.cha,CAR,what did you say to him?,,
9624,Thomas/021005.cha,CHI,Dad Dad!,1,
9625,Thomas/021005.cha,CAR,oh gosh.,,
9626,Thomas/021005.cha,CAR,no wonder he woke up.,,
9627,Thomas/021005.cha,CAR,I didn't hear you.,,
9628,Thomas/021005.cha,CHI,uh look.,1,
9629,Thomas/021005.cha,CHI,I see something on stairs.,-1,determiner
9630,Thomas/021005.cha,CAR,what can you see?,,
9631,Thomas/021005.cha,CHI,see see La La on see Lala on something.,-1,subject
9632,Thomas/021005.cha,CAR,Lala's on your coat isn't she?,,
9633,Thomas/021005.cha,CHI,yeah.,,
9634,Thomas/021005.cha,CAR,yes.,,
9635,Thomas/021005.cha,CAR,Lala.,,
9636,Thomas/021005.cha,CAR,one of the Teletubbies.,,
9637,Thomas/021005.cha,CAR,we were playing with those yesterday with Jo and Becky weren't we?,,
9638,Thomas/021005.cha,CHI,mhm.,,
9639,Thomas/021005.cha,CAR,and La La looks like she has curled up and gone to sleep on your coat.,,
9640,Thomas/021005.cha,CHI,yes.,,
9641,Thomas/021005.cha,CAR,we'll have to move your coat back on to the coat stand I think.,,
9642,Thomas/021005.cha,CHI,"wake up, La La!",1,
9643,Thomas/021005.cha,CAR,"wake up, La La.",,
9644,Thomas/021005.cha,CHI,Lala's not waking up.,1,
9645,Thomas/021005.cha,CAR,is she not?,,
9646,Thomas/021005.cha,CAR,she must be very tired.,,
9647,Thomas/021005.cha,CHI,yeah.,,
9648,Thomas/021005.cha,CAR,well just finish washing your hands and I'll go and see if she wants to wake up.,,
9649,Thomas/021005.cha,CHI,yeah.,,
9650,Thomas/021005.cha,CHI,Mummy.,,
9651,Thomas/021005.cha,CHI,my my my fireman my policeman.,0,
9652,Thomas/021005.cha,CAR,you're a policeman?,,
9653,Thomas/021005.cha,CHI,mhm.,,
9654,Thomas/021005.cha,CAR,"you're a lot of things in a day, Thomas.",,
9655,Thomas/021005.cha,CHI,yeah.,,
9656,Thomas/021005.cha,CAR,you've been a fireman.,,
9657,Thomas/021005.cha,CAR,a blue snake or a purple snake.,,
9658,Thomas/021005.cha,CAR,and now you're a policeman.,,
9659,Thomas/021005.cha,CHI,yeah.,,
9660,Thomas/021005.cha,CAR,no wonder you are tired at night.,,
9661,Thomas/021005.cha,CHI,I've just got whiskers.,0,
9662,Thomas/021005.cha,CAR,who has got whiskers?,,
9663,Thomas/021005.cha,CHI,policeman.,,
9664,Thomas/021005.cha,CAR,has he?,,
9665,Thomas/021005.cha,CHI,yeah.,,
9666,Thomas/021005.cha,CAR,P C Plod.,,
9667,Thomas/021005.cha,CHI,yeah.,,
9668,Thomas/021005.cha,CAR,P C Plod in Noddy.,,
9669,Thomas/021005.cha,CAR,he has whiskers doesn't he?,,
9670,Thomas/021005.cha,CHI,mhm.,,
9671,Thomas/021005.cha,CHI,is what policeman say.,-1,subject
9672,Thomas/021005.cha,CHI,policeman say.,-1,"determiner, sv_agreement"
9673,Thomas/021005.cha,CAR,what does the policeman say?,,
9674,Thomas/021005.cha,CHI,I don't know.,1,
9675,Thomas/021005.cha,CAR,he usually goes looking for naughty boys doesn't he?,,
9676,Thomas/021005.cha,CHI,yeah.,,
9677,Thomas/021005.cha,CAR,the policeman drives up and down looking for naughty boys.,,
9678,Thomas/021005.cha,CAR,but if ever you're in trouble.,,
9679,Thomas/021005.cha,CAR,and I don't mean trouble naughty trouble.,,
9680,Thomas/021005.cha,CAR,if ever you got lost or you needed any help.,,
9681,Thomas/021005.cha,CAR,a policeman's a really good man to ask.,,
9682,Thomas/021005.cha,CAR,so don't be frightened of policeman will you?,,
9683,Thomas/021005.cha,CHI,no.,,
9684,Thomas/021005.cha,CAR,because policeman only put naughty boys in the back of the van.,,
9685,Thomas/021005.cha,CHI,yeah.,,
9686,Thomas/021005.cha,CAR,and as long as you're being a good boy they're going to be nice to you aren't they?,,
9687,Thomas/021005.cha,CHI,yeah.,,
9688,Thomas/021005.cha,CAR,so if ever you get lost.,,
9689,Thomas/021005.cha,CAR,if ever anything happened like we were shopping together and you ran away from Mummy and got lost.,,
9690,Thomas/021005.cha,CHI,yeah.,,
9691,Thomas/021005.cha,CAR,don't ever be frightened of a policeman will you?,,
9692,Thomas/021005.cha,CAR,go up to him and say I've lost my mummy.,,
9693,Thomas/021005.cha,CAR,because they'll be very kind to boys who are not naughty.,,
9694,Thomas/021005.cha,CHI,no.,,
9695,Thomas/021005.cha,CAR,so if ever you need help ask a policeman.,,
9696,Thomas/021005.cha,CHI,mhm.,,
9697,Thomas/021005.cha,CAR,yeah.,,
9698,Thomas/021005.cha,CHI,ask Mummy.,-1,"subject, tense_aspect"
9699,Thomas/021005.cha,CAR,well you could ask Mummy.,,
9700,Thomas/021005.cha,CAR,yes.,,
9701,Thomas/021005.cha,CHI,and I not seen a big bear.,-1,auxiliary
9702,Thomas/021005.cha,CHI,Mummy.,,
9703,Thomas/021005.cha,CHI,a big bear has eaten Mummy all up.,1,
9704,Thomas/021005.cha,CAR,oh.,,
9705,Thomas/021005.cha,CAR,well yes.,,
9706,Thomas/021005.cha,CAR,you could tell the policeman if a big bear ate Mummy all up.,,
9707,Thomas/021005.cha,CAR,I'd be quite glad if you told the policeman.,,
9708,Thomas/021005.cha,CAR,and they'd ask and they'd say.,,
9709,Thomas/021005.cha,CAR,Mister Lastname what was the big bear like that ate your Mummy up?,,
9710,Thomas/021005.cha,CAR,and you'd have to give them a big description wouldn't you?,,
9711,Thomas/021005.cha,CHI,yeah.,,
9712,Thomas/021005.cha,CHI,Mummy a big sausage.,0,
9713,Thomas/021005.cha,CHI,policeman.,,
9714,Thomas/021005.cha,CAR,ooh.,,
9715,Thomas/021005.cha,CAR,well if Mummy's hair looks like a sausage that's perhaps why the the bear ate me up.,,
9716,Thomas/021005.cha,CAR,because it didn't realize.,,
9717,Thomas/021005.cha,CAR,thought I was a big juicy sausage.,,
9718,Thomas/021005.cha,CHI,yeah.,,
9719,Thomas/021005.cha,CHI,yes.,,
9720,Thomas/021005.cha,CHI,my policeman looking naughty boys.,-1,"present_progressive, preposition"
9721,Thomas/021005.cha,CAR,yes.,,
9722,Thomas/021005.cha,CAR,"but as I say, Thomas.",,
9723,Thomas/021005.cha,CAR,if you need a policeman they they they put naughty boys in the back of their van but they're very very happy to help good boys.,,
9724,Thomas/021005.cha,CHI,yeah.,,
9725,Thomas/021005.cha,CAR,they talk to good boys.,,
9726,Thomas/021005.cha,CHI,yeah.,,
9727,Thomas/021005.cha,CAR,so you could talk to them couldn't you?,,
9728,Thomas/021005.cha,CHI,my bigger.,-1,"subject, verb"
9729,Thomas/021005.cha,CAR,pardon?,,
9730,Thomas/021005.cha,CHI,my my big.,-1,"subject, verb"
9731,Thomas/021005.cha,CHI,go another policeman like that.,-1,other
9732,Thomas/021005.cha,CAR,I'm not quite sure what you're saying.,,
9733,Thomas/021005.cha,CHI,a go my back my van my naughty.,-1,other
9734,Thomas/021005.cha,CAR,no no.,,
9735,Thomas/021005.cha,CAR,we once last summer we got in the back of a police van didn't we?,,
9736,Thomas/021005.cha,CAR,because we saw the policeman and the fire engine and the ambulance.,,
9737,Thomas/021005.cha,CAR,and the policeman put you in the back of his van and he said.,,
9738,Thomas/021005.cha,CAR,I never wanna see you in one of these again.,,
9739,Thomas/021005.cha,CAR,didn't he?,,
9740,Thomas/021005.cha,CHI,yeah.,,
9741,Thomas/021005.cha,CAR,do you remember?,,
9742,Thomas/021005.cha,CHI,yeah.,,
9743,Thomas/021005.cha,CAR,that was the day we got the little tortoise that sits outside wasn't it?,,
9744,Thomas/021005.cha,CHI,yeah.,,
9745,Thomas/021005.cha,CAR,do you remember in the summer?,,
9746,Thomas/021005.cha,CHI,yeah.,,
9747,Thomas/021005.cha,CAR,oh we were looking at the tortoise yesterday weren't we?,,
